Ticker;Name;Sector;Industry;ESG Global Score;Market Cap;Size;Debt-to-Equity;PE_Ratio;Beta_Value;Year;ROE_Value;Tot_Return;Next_Year_Return;Momentum_1y;High_Impact_ESG;ESG_x_Sector;Tot_Return_w;Next_Year_Return_w;Size_w;PE_Ratio_w;Debt-to-Equity_w;ROE_Value_w;Momentum_1y_w
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.55076699;7555101660;9.878240313;32.86049;24.43452116;1.600305645;2016.0;5.309889724;40.55944056;40.55944056;40.55944056;0.0;64.53115191;40.55944056;40.55944056;9.878240313;24.43452116;32.86049;5.309889724;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.55076699;7555101660;9.878240313;32.86049;24.43452116;1.600305645;2016.0;5.851287151;40.55944056;40.55944056;40.55944056;0.0;64.53115191;40.55944056;40.55944056;9.878240313;24.43452116;32.86049;5.851287151;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.55076699;7555101660;9.878240313;32.86049;24.43452116;1.600305645;2016.0;5.851287151;40.55944056;40.55944056;40.55944056;0.0;64.53115191;40.55944056;40.55944056;9.878240313;24.43452116;32.86049;5.851287151;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.55076699;7555101660;9.878240313;26.88554;24.43452116;1.600305645;2016.0;5.309889724;40.55944056;40.55944056;40.55944056;0.0;64.53115191;40.55944056;40.55944056;9.878240313;24.43452116;26.88554;5.309889724;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.55076699;7555101660;9.878240313;26.88554;24.43452116;1.600305645;2016.0;5.309889724;40.55944056;40.55944056;40.55944056;0.0;64.53115191;40.55944056;40.55944056;9.878240313;24.43452116;26.88554;5.309889724;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.55076699;7555101660;9.878240313;26.88554;24.43452116;1.600305645;2016.0;5.851287151;40.55944056;40.55944056;40.55944056;0.0;64.53115191;40.55944056;40.55944056;9.878240313;24.43452116;26.88554;5.851287151;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.55076699;7555101660;9.878240313;26.88554;24.43452116;1.600305645;2016.0;5.851287151;40.55944056;34.79270316;40.55944056;0.0;64.53115191;40.55944056;34.79270316;9.878240313;24.43452116;26.88554;5.851287151;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;44.87496635;10115158230;10.00497268;37.85049;30.46065748;1.600305645;2017.0;1.618541194;34.79270316;-19.02066929;40.55944056;0.0;64.53115191;34.79270316;-19.02066929;10.00497268;30.46065748;37.85049;1.618541194;40.55944056
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;43.2534788;8265240826;9.917255512;73.59429;19.74370973;1.600305645;2018.0;11.95150229;-19.02066929;60.15831135;34.79270316;0.0;64.53115191;-19.02066929;60.15831135;9.917255512;19.74370973;73.59429;11.95150229;34.79270316
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;57.50454225;16704227416;10.22282639;59.06935;31.78070977;1.600305645;2020.0;17.75468637;60.15831135;30.58259698;-19.02066929;0.0;64.53115191;60.15831135;30.58259698;10.22282639;31.78070977;59.06935;17.75468637;-19.02066929
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;60.15831135;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;11.61125091;60.15831135
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;11.61125091;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;13.06619285;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;13.06619285;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;32.78323;11.61125091;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;32.78323;11.61125091;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;32.78323;13.06619285;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;48.03680601;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;32.78323;13.06619285;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;11.61125091;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;11.61125091;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;13.06619285;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;42.9945;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;42.9945;13.06619285;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;32.78323;11.61125091;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;11.61125091;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;32.78323;11.61125091;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;30.58259698;30.58259698;0.0;64.53115191;30.58259698;30.58259698;10.34015491;37.75308728;32.78323;13.06619285;30.58259698
TRMB.OQ;trimble;Technology;Scientific & Technical Instruments;63.35917216;21885421437;10.34015491;32.78323;37.75308728;1.600305645;2021.0;13.06619285;30.58259698;-42.01169859;30.58259698;0.0;64.53115191;30.58259698;-42.01169859;10.34015491;37.75308728;32.78323;13.06619285;30.58259698
VTRS.OQ;viatris;Healthcare;Drug Manufacturers - Specialty & Generic;41.27189757;26593231555;10.42477112;75.50738;12.97280438;0.829802985;2015.0;13.01966929;-4.080184498;-29.44331422;;0.0;64.53115191;-4.080184498;-29.44331422;10.42477112;12.97280438;75.50738;13.01966929;16.11432548
VTRS.OQ;viatris;Healthcare;Drug Manufacturers - Specialty & Generic;47.16728817;20414265402;10.30993376;139.77207;7.606784095;0.829802985;2016.0;4.597569035;-29.44331422;10.90432504;-4.080184498;0.0;64.53115191;-29.44331422;10.90432504;10.30993376;7.606784095;139.77207;4.597569035;-4.080184498
VTRS.OQ;viatris;Healthcare;Drug Manufacturers - Specialty & Generic;67.65474082;22696620826;10.3559612;110.61874;7.947823506;0.829802985;2017.0;6.752430007;10.90432504;-35.239896;-29.44331422;0.0;64.53115191;10.90432504;-35.239896;10.3559612;7.947823506;110.61874;6.752430007;-29.44331422
VTRS.OQ;viatris;Healthcare;Drug Manufacturers - Specialty & Generic;67.96097805;14128302853;10.15009;113.57102;5.069314551;0.829802985;2018.0;2.653613193;-35.239896;-26.64233577;10.90432504;0.0;64.53115191;-35.239896;-26.64233577;10.15009;5.069314551;113.57102;2.653613193;10.90432504
VTRS.OQ;viatris;Healthcare;Drug Manufacturers - Specialty & Generic;83.35171402;10374263652;10.01595728;106.63172;4.292752936;0.829802985;2019.0;0.139703712;-26.64233577;-6.766169151;-35.239896;0.0;64.53115191;-26.64233577;-6.766169151;10.01595728;4.65773689505;106.63172;0.139703712;-32.3347499638
VTRS.OQ;viatris;Healthcare;Drug Manufacturers - Specialty & Generic;69.56948733;23076820189;10.36317597;112.33897;4.112237307;0.829802985;2020.0;-3.845811602;-6.766169151;-26.12661267;-26.64233577;0.0;64.53115191;-6.766169151;-26.12661267;10.36317597;4.65773689505;112.33897;-3.845811602;-26.64233577
VTRS.OQ;viatris;Healthcare;Drug Manufacturers - Specialty & Generic;69.04710881;16363092918;10.2138654;112.57863;3.745214679;0.829802985;2021.0;-5.842087334;-26.12661267;-14.28307913;-6.766169151;0.0;64.53115191;-26.12661267;-14.28307913;10.2138654;4.65773689505;112.57863;-5.842087334;-6.766169151
IPG.N;interpublic group of companies;Communication Services;Advertising;61.74880619;9459781836;9.975881121;87.17654;20.38868113;1.010270684;2015.0;22.27448675;14.64614624;3.196746042;;0.0;64.53115191;14.64614624;3.196746042;9.975881121;20.38868113;87.17654;22.27448675;14.112022865
IPG.N;interpublic group of companies;Communication Services;Advertising;58.22911764;9294003327;9.968202824;82.18505;17.86014007;1.010270684;2016.0;30.38216241;3.196746042;-11.03412025;14.64614624;0.0;64.53115191;3.196746042;-11.03412025;9.968202824;17.86014007;82.18505;30.38216241;14.64614624
IPG.N;interpublic group of companies;Communication Services;Advertising;60.37693957;7834349235;9.894002927;61.10048;13.95155709;1.010270684;2017.0;26.22144445;-11.03412025;6.087223538;3.196746042;0.0;64.53115191;-11.03412025;6.087223538;9.894002927;13.95155709;61.10048;26.22144445;3.196746042
IPG.N;interpublic group of companies;Communication Services;Advertising;68.05448346;7929171445;9.899227808;153.4857;12.26567099;1.010270684;2018.0;26.88123005;6.087223538;16.93409195;-11.03412025;0.0;64.53115191;6.087223538;16.93409195;9.899227808;12.26567099;153.4857;26.88123005;-11.03412025
IPG.N;interpublic group of companies;Communication Services;Advertising;61.57439534;8956611510;9.952143737;117.72013;12.62764306;1.010270684;2019.0;25.38159447;16.93409195;7.284699241;6.087223538;0.0;64.53115191;16.93409195;7.284699241;9.952143737;12.62764306;117.72013;25.38159447;6.087223538
IPG.N;interpublic group of companies;Communication Services;Advertising;68.45557373;9173615979;9.962540556;117.74517;11.75870654;1.010270684;2020.0;12.38251424;7.284699241;64.66420119;16.93409195;0.0;64.53115191;7.284699241;64.66420119;9.962540556;11.75870654;117.74517;12.38251424;16.93409195
IPG.N;interpublic group of companies;Communication Services;Advertising;66.36719668;14746134487;10.16867819;82.38047;19.84379305;1.010270684;2021.0;29.67762031;64.66420119;-7.796307291;7.284699241;0.0;64.53115191;64.66420119;-7.796307291;10.16867819;19.84379305;82.38047;29.67762031;7.284699241
ALLE.N;allegion plc;Industrials;Building Products;32.06559628;6322514689;9.800889847;5128.28283;23.00133988;1.040940688;2015.0;1483.653846;19.64011936;-2.204060298;;1.0;32.06559628;19.64011936;-2.204060298;9.800889847;23.00133988;2804.2707562999494;615.0197353659973;14.98226152
ALLE.N;allegion plc;Industrials;Building Products;34.50178462;6144987392;9.788520996;1257.56014;18.88379092;1.040940688;2016.0;329.8776098;-2.204060298;25.31448705;19.64011936;1.0;34.50178462;-2.204060298;25.31448705;9.788520996;18.88379092;1257.56014;329.8776098;19.64011936
ALLE.N;allegion plc;Industrials;Building Products;48.28047108;7561592438;9.878613266;364.31566;21.5746571;1.040940688;2017.0;126.4711594;25.31448705;1.179139002;-2.204060298;1.0;48.28047108;25.31448705;1.179139002;9.878613266;21.5746571;364.31566;126.4711594;-2.204060298
ALLE.N;allegion plc;Industrials;Building Products;57.90456316;7576894869;9.879491261;220.91743;18.22642752;1.040940688;2018.0;78.47235417;1.179139002;57.882932;25.31448705;1.0;57.90456316;1.179139002;57.882932;9.879491261;18.22642752;220.91743;78.47235417;25.31448705
ALLE.N;allegion plc;Industrials;Building Products;57.44261017;11571827760;10.06340196;187.75644;25.40616406;1.040940688;2019.0;57.05765408;57.882932;-5.385318944;1.179139002;1.0;57.44261017;57.882932;-5.385318944;10.06340196;25.40616406;187.75644;57.05765408;1.179139002
ALLE.N;allegion plc;Industrials;Building Products;68.20294359;10711500566;10.02985032;171.7031;22.16660572;1.040940688;2020.0;39.61431812;-5.385318944;15.04863377;57.882932;1.0;68.20294359;-5.385318944;15.04863377;10.02985032;22.16660572;171.7031;39.61431812;57.882932
ALLE.N;allegion plc;Industrials;Building Products;61.96138709;11879319963;10.07479158;189.15268;27.70873608;1.040940688;2021.0;60.81208687;15.04863377;-19.24856016;-5.385318944;1.0;61.96138709;15.04863377;-19.24856016;10.07479158;27.70873608;189.15268;60.81208687;-5.385318944
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;80.59556198;14019393796;10.14672923;24.66732;12.96888594;0.897021538;2015.0;-11.26478252;-17.69217049;40.78006501;;1.0;80.59556198;-17.69217049;40.78006501;10.14672923;12.96888594;24.66732;-11.26478252;0.7298398345
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;69.2210063;19134910162;10.28182643;23.69475;;0.897021538;2016.0;-18.91275817;40.78006501;2.753526898;-17.69217049;1.0;69.2210063;40.78006501;2.753526898;10.28182643;20.2871947;23.69475;-18.91275817;-17.69217049
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;80.75567091;36236874510;10.55915073;21.31315;75.33512703;0.897021538;2017.0;-0.793205518;2.753526898;-32.04804045;40.78006501;1.0;80.75567091;2.753526898;-32.04804045;10.55915073;75.33512703;21.31315;-0.793205518;40.78006501
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;85.22853531;23648529508;10.37380414;20.6409;22.36066188;0.897021538;2018.0;0.238043713;-32.04804045;20.18111729;2.753526898;1.0;85.22853531;-32.04804045;20.18111729;10.37380414;22.36066188;20.6409;0.238043713;2.753526898
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;81.97944663;26329613447;10.42044448;19.19476;23.8720614;0.897021538;2019.0;0.369483012;20.18111729;-15.12583337;-32.04804045;1.0;81.97944663;20.18111729;-15.12583337;10.42044448;23.8720614;19.19476;0.369483012;-32.04804045
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;88.62071752;21585102487;10.33415412;41.843;18.38802706;0.897021538;2020.0;-38.31821992;-15.12583337;18.97311668;20.18111729;1.0;88.62071752;-15.12583337;18.97311668;10.33415412;18.38802706;41.843;-38.31821992;20.18111729
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;89.44038655;24940932094;10.39691268;40.17079;35.15436653;0.897021538;2021.0;-1.261666091;18.97311668;25.90119203;-15.12583337;1.0;89.44038655;18.97311668;25.90119203;10.39691268;35.15436653;40.17079;-1.261666091;-15.12583337
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;87.36162415;29780046722;10.47392537;45.83133;24.17816351;0.897021538;2022.0;-3.877294281;25.90119203;18.56996254;18.97311668;1.0;87.36162415;25.90119203;18.56996254;10.47392537;24.17816351;45.83133;-3.877294281;18.97311668
BKR.OQ;baker hughes co;Energy;Oil & Gas Equipment & Services;86.40145155;34393074463;10.536471;38.79116;20.93528925;0.897021538;2023.0;13.05691822;18.56996254;23.08147116;25.90119203;1.0;86.40145155;18.56996254;23.08147116;10.536471;20.93528925;38.79116;13.05691822;25.90119203
CDW.OQ;cdw;Technology;Information Technology Services;48.86296514;7116298046;9.852254129;297.44502;15.47750534;1.06082768;2015.0;39.66738831;20.46368537;25.25668259;;0.0;64.53115191;20.46368537;25.25668259;9.852254129;15.47750534;297.44502;39.66738831;24.31911614
CDW.OQ;cdw;Technology;Information Technology Services;54.91188535;8360795566;9.922247604;309.36394;15.90660633;1.06082768;2016.0;39.70299804;25.25668259;34.90842762;20.46368537;0.0;64.53115191;25.25668259;34.90842762;9.922247604;15.90660633;309.36394;39.70299804;20.46368537
CDW.OQ;cdw;Technology;Information Technology Services;39.37805414;10636335779;10.02679204;328.27719;18.26031659;1.06082768;2017.0;44.07463936;34.90842762;17.961349;25.25668259;0.0;64.53115191;34.90842762;17.961349;10.02679204;18.26031659;328.27719;44.07463936;25.25668259
CDW.OQ;cdw;Technology;Information Technology Services;31.37665365;12156265527;10.08480018;329.01969;16.8419784;1.06082768;2018.0;65.39167687;17.961349;78.25072163;34.90842762;0.0;64.53115191;17.961349;78.25072163;10.08480018;16.8419784;329.01969;65.39167687;34.90842762
CDW.OQ;cdw;Technology;Information Technology Services;43.36687717;20523344475;10.31224813;331.79215;25.18637636;1.06082768;2019.0;76.13536554;78.25072163;-6.823955608;17.961349;0.0;64.53115191;78.25072163;-6.823955608;10.31224813;25.18637636;331.79215;76.13536554;17.961349
CDW.OQ;cdw;Technology;Information Technology Services;54.77224383;18844416328;10.27518269;302.76771;19.76834185;1.06082768;2020.0;69.85912997;-6.823955608;56.85318479;78.25072163;0.0;64.53115191;-6.823955608;56.85318479;10.27518269;19.76834185;302.76771;69.85912997;78.25072163
CDW.OQ;cdw;Technology;Information Technology Services;55.09002591;27793361674;10.44394108;971.8719;29.10625959;1.06082768;2021.0;;56.85318479;-11.75214232;-6.823955608;0.0;64.53115191;56.85318479;-11.75214232;10.44394108;29.10625959;971.8719;17.605631735000003;-6.823955608
RF.N;regions financial;Financial Services;Banks - Regional;50.84859263;12532499462;10.09803769;49.62598;11.76456171;1.048698942;2015.0;6.31618405;-6.921988584;53.3980146;;0.0;64.53115191;-6.921988584;53.3980146;10.09803769;11.76456171;49.62598;6.31618405;13.64349087
RF.N;regions financial;Financial Services;Banks - Regional;52.44053548;17676799248;10.24740363;46.58545;16.93855645;1.048698942;2016.0;6.840717962;53.3980146;22.94970168;-6.921988584;0.0;64.53115191;53.3980146;22.94970168;10.24740363;16.93855645;46.58545;6.840717962;-6.921988584
RF.N;regions financial;Financial Services;Banks - Regional;57.34368268;20044307399;10.30199105;53.31028;17.81259664;1.048698942;2017.0;7.931829831;22.94970168;-20.57048395;53.3980146;0.0;64.53115191;22.94970168;-20.57048395;10.30199105;17.81259664;53.31028;7.931829831;53.3980146
RF.N;regions financial;Financial Services;Banks - Regional;52.69327405;13833183811;10.14092215;92.93572;10.2307657;1.048698942;2018.0;9.898117536;-20.57048395;33.30125836;22.94970168;0.0;64.53115191;-20.57048395;33.30125836;10.14092215;10.2307657;92.93572;9.898117536;22.94970168
RF.N;regions financial;Financial Services;Banks - Regional;63.61810707;16553206802;10.21888214;60.9328;10.84223163;1.048698942;2019.0;10.27516664;33.30125836;-1.633140008;-20.57048395;0.0;64.53115191;33.30125836;-1.633140008;10.21888214;10.84223163;60.9328;10.27516664;-20.57048395
RF.N;regions financial;Financial Services;Banks - Regional;66.96891877;15482355233;10.18983703;19.70626;10.22881582;1.048698942;2020.0;6.304071247;-1.633140008;39.39424429;33.30125836;0.0;64.53115191;-1.633140008;39.39424429;10.18983703;10.22881582;19.70626;6.304071247;33.30125836
RF.N;regions financial;Financial Services;Banks - Regional;80.71990004;20781561181;10.31767817;13.13434;12.53846375;1.048698942;2021.0;14.49187851;39.39424429;2.315951905;-1.633140008;0.0;64.53115191;39.39424429;2.315951905;10.31767817;12.53846375;13.13434;14.49187851;-1.633140008
SBAC.OQ;sba communications;Real Estate;REIT - Specialty;32.6635141;13254699019;10.12236987;;241.8571461;0.857017379;2015.0;;-5.137233656;-1.722661089;;1.0;32.6635141;-5.137233656;-1.722661089;10.12236987;215.77571990699997;86.227435;7.75;6.337965796500001
SBAC.OQ;sba communications;Real Estate;REIT - Specialty;35.97673651;12612439300;10.10079909;;263.4385285;0.857017379;2016.0;;-1.722661089;58.20259538;-5.137233656;1.0;35.97673651;-1.722661089;58.20259538;10.10079909;215.77571990699997;86.227435;7.75;-5.137233656
SBAC.OQ;sba communications;Real Estate;REIT - Specialty;49.1281827;19201771878;10.28334131;;148.1400874;0.857017379;2017.0;;58.20259538;-0.899853092;-1.722661089;1.0;49.1281827;58.20259538;-0.899853092;10.28334131;148.1400874;86.227435;7.75;-1.722661089
SBAC.OQ;sba communications;Real Estate;REIT - Specialty;48.86590463;18345609541;10.26353215;;118.4922232;0.857017379;2018.0;;-0.899853092;49.29740328;58.20259538;1.0;48.86590463;-0.899853092;49.29740328;10.26353215;118.4922232;86.227435;7.75;58.20259538
SBAC.OQ;sba communications;Real Estate;REIT - Specialty;56.51124352;27135716918;10.4335413;;155.3541383;0.857017379;2019.0;;49.29740328;17.82132801;-0.899853092;1.0;56.51124352;49.29740328;17.82132801;10.4335413;155.3541383;86.227435;7.75;-0.899853092
SBAC.OQ;sba communications;Real Estate;REIT - Specialty;58.5366358;31348773665;10.49622056;;132.9384713;0.857017379;2020.0;;17.82132801;38.94672029;49.29740328;1.0;58.5366358;17.82132801;38.94672029;10.49622056;132.9384713;86.227435;7.75;49.29740328
SBAC.OQ;sba communications;Real Estate;REIT - Specialty;60.39074217;42386063120;10.62722308;;157.5445375;0.857017379;2021.0;;38.94672029;-27.29621403;17.82132801;1.0;60.39074217;38.94672029;-27.29621403;10.62722308;157.5445375;86.227435;7.75;17.82132801
PLD.N;prologis;Real Estate;REIT - Industrial;87.39496332;22503428120;10.35224868;63.11782;100.9549795;1.40956186;2015.0;6.138201973;3.577816973;27.32267268;;1.0;87.39496332;3.577816973;27.32267268;10.35224868;100.9549795;63.11782;6.138201973;6.337965796500001
PLD.N;prologis;Real Estate;REIT - Industrial;80.6113112;27905533060;10.44569032;57.47217;99.24424726;1.40956186;2016.0;8.408067561;27.32267268;25.91080004;3.577816973;1.0;80.6113112;27.32267268;25.91080004;10.44569032;99.24424726;57.47217;8.408067561;3.577816973
PLD.N;prologis;Real Estate;REIT - Industrial;84.34274918;34324609820;10.53560561;50.31948;55.33396807;1.40956186;2017.0;10.77557331;25.91080004;-6.213033524;27.32267268;1.0;84.34274918;25.91080004;-6.213033524;10.53560561;55.33396807;50.31948;10.77557331;27.32267268
PLD.N;prologis;Real Estate;REIT - Industrial;82.30539464;36966001600;10.56780248;42.9823;41.25072884;1.40956186;2018.0;8.697364781;-6.213033524;55.85201722;25.91080004;1.0;82.30539464;-6.213033524;55.85201722;10.56780248;41.25072884;42.9823;8.697364781;25.91080004
PLD.N;prologis;Real Estate;REIT - Industrial;76.9226367;56316416815;10.75063501;45.66575;56.84767705;1.40956186;2019.0;6.993232638;55.85201722;14.62841596;-6.213033524;1.0;76.9226367;55.85201722;14.62841596;10.75063501;56.84767705;45.66575;6.993232638;-6.213033524
PLD.N;prologis;Real Estate;REIT - Industrial;72.45115866;73670964180;10.86729635;46.38478;69.78796112;1.40956186;2020.0;5.406767971;14.62841596;72.32950119;55.85201722;1.0;72.45115866;14.62841596;72.32950119;10.86729635;69.78796112;46.38478;5.406767971;55.85201722
PLD.N;prologis;Real Estate;REIT - Industrial;67.61671807;1,24473E+11;11.09507548;46.93698;109.5680017;1.40956186;2021.0;8.988961081;72.32950119;-31.32059918;14.62841596;1.0;67.61671807;72.32950119;-31.32059918;11.0480265102;109.5680017;46.93698;8.988961081;14.62841596
PLD.N;prologis;Real Estate;REIT - Industrial;71.95659902;1,04059E+11;11.01727818;41.26285;44.49558123;1.40956186;2022.0;7.76274833;-31.32059918;21.5851066;72.32950119;1.0;71.95659902;-31.32059918;21.5851066;11.01727818;44.49558123;41.26285;7.76274833;72.32950119
PLD.N;prologis;Real Estate;REIT - Industrial;70.63691174;1,23165E+11;11.09048849;50.1533;45.80032022;1.40956186;2023.0;5.745302688;21.5851066;-18.11192183;-31.32059918;1.0;70.63691174;21.5851066;-18.11192183;11.0480265102;45.80032022;50.1533;5.745302688;-31.32059918
KO.N;coca-cola co;Consumer Staples;Beverages;73.26743851;1,86832E+11;11.2714522;171.23118;21.57818072;0.395063787;2015.0;26.31277517;5.117475594;-0.338034953;;0.0;64.53115191;5.117475594;-0.338034953;11.2714522;21.57818072;171.23118;26.31277517;13.41836429
KO.N;coca-cola co;Consumer Staples;Beverages;77.38018546;1,78815E+11;11.25240467;196.85185;21.23507629;0.395063787;2016.0;26.85124239;-0.338034953;14.37264344;5.117475594;0.0;64.53115191;-0.338034953;14.37264344;11.25240467;21.23507629;196.85185;26.85124239;5.117475594
KO.N;coca-cola co;Consumer Staples;Beverages;72.66973823;1,95479E+11;11.29110103;251.27786;24.19040187;0.395063787;2017.0;24.20890018;14.37264344;6.792778534;-0.338034953;0.0;64.53115191;14.37264344;6.792778534;11.29110103;24.19040187;251.27786;24.20890018;-0.338034953
KO.N;coca-cola co;Consumer Staples;Beverages;68.2823209;2,01546E+11;11.30437404;231.99706;22.98967771;0.395063787;2018.0;37.83513934;6.792778534;20.61395917;14.37264344;0.0;64.53115191;6.792778534;20.61395917;11.30437404;22.98967771;231.99706;37.83513934;14.37264344
KO.N;coca-cola co;Consumer Staples;Beverages;66.56072924;2,37147E+11;11.3750169;202.68746;25.59324542;0.395063787;2019.0;49.60791947;20.61395917;2.437689838;6.792778534;0.0;64.53115191;20.61395917;2.437689838;11.3750169;25.59324542;202.68746;49.60791947;6.792778534
PHM.N;pultegroup;Consumer Cyclical;Residential Construction;40.60256628;6221623888;9.793903753;49.87997;12.7461429;1.318806336;2015.0;10.26500795;-15.53720698;5.12472209;;1.0;40.60256628;-15.53720698;5.12472209;9.793903753;12.7461429;49.87997;10.26500795;14.55761578
PHM.N;pultegroup;Consumer Cyclical;Residential Construction;43.99102217;6078996550;9.783831897;74.48956;11.62570051;1.318806336;2016.0;12.69775578;5.12472209;83.41352019;-15.53720698;1.0;43.99102217;5.12472209;83.41352019;9.783831897;11.62570051;74.48956;12.69775578;-15.53720698
PHM.N;pultegroup;Consumer Cyclical;Residential Construction;43.65621672;9774424296;9.990091187;83.76;15.58501214;1.318806336;2017.0;13.95034305;83.41352019;-20.76115785;5.12472209;1.0;43.65621672;83.41352019;-20.76115785;9.990091187;15.58501214;83.76;13.95034305;5.12472209
PHM.N;pultegroup;Consumer Cyclical;Residential Construction;47.93183559;7299586019;9.863298231;75.09968;8.389635459;1.318806336;2018.0;22.53349604;-20.76115785;51.32668761;83.41352019;1.0;47.93183559;-20.76115785;51.32668761;9.863298231;8.389635459;75.09968;22.53349604;83.41352019
PHM.N;pultegroup;Consumer Cyclical;Residential Construction;44.87963652;10514796159;10.02180086;57.10277;11.97371954;1.318806336;2019.0;19.58607866;51.32668761;12.64752887;-20.76115785;1.0;44.87963652;51.32668761;12.64752887;10.02180086;11.97371954;57.10277;19.58607866;-20.76115785
